geo,time,mean_years_in_school_men_15_to_24_years,is_forecasted
bih,2000,8.78,False
bih,2001,8.92,False
bih,2002,9.07,False
bih,2003,9.21,False
bih,2004,9.36,False
bih,2005,9.5,False
bih,2006,9.65,False
bih,2007,9.8,False
bih,2008,9.95,False
bih,2009,10.1,False
bih,2010,10.25,False
bih,2011,10.4,False
bih,2012,10.54,False
bih,2013,10.69,False
bih,2014,10.84,False
bih,2015,10.99,False
bih,2016,11.139212285318328,True
bih,2017,11.288399852976035,True
bih,2018,11.437562707067709,True
bih,2019,11.586700851687258,True
bih,2020,11.735814290927914,True
bih,2021,11.88490302888223,True
bih,2022,12.03396706964208,True
bih,2023,12.18300641729866,True
bih,2024,12.332021075942492,True
blr,1970,6.42,False
blr,1971,6.53,False
blr,1972,6.65,False
blr,1973,6.77,False
blr,1974,6.89,False
blr,1975,7.01,False
blr,1976,7.13,False
blr,1977,7.25,False
blr,1978,7.37,False
blr,1979,7.5,False
blr,1980,7.62,False
blr,1981,7.74,False
blr,1982,7.87,False
blr,1983,7.99,False
blr,1984,8.12,False
blr,1985,8.25,False
blr,1986,8.37,False
blr,1987,8.5,False
blr,1988,8.63,False
blr,1989,8.76,False
blr,1990,8.89,False
blr,1991,9.02,False
blr,1992,9.15,False
blr,1993,9.28,False
blr,1994,9.41,False
blr,1995,9.55,False
blr,1996,9.7,False
blr,1997,9.85,False
blr,1998,10.0,False
blr,1999,10.15,False
blr,2000,10.3,False
blr,2001,10.45,False
blr,2002,10.61,False
blr,2003,10.77,False
blr,2004,10.92,False
blr,2005,11.08,False
blr,2006,11.24,False
blr,2007,11.39,False
blr,2008,11.55,False
blr,2009,11.7,False
blr,2010,11.86,False
blr,2011,12.01,False
blr,2012,12.16,False
blr,2013,12.31,False
blr,2014,12.46,False
blr,2015,12.61,False
blr,2016,12.759825574871112,True
blr,2017,12.909500455350335,True
blr,2018,13.059024793005916,True
blr,2019,13.208398739253655,True
blr,2020,13.357622445357057,True
blr,2021,13.506696062427489,True
blr,2022,13.655619741424328,True
blr,2023,13.804393633155115,True
blr,2024,13.953017888275713,True
blz,1970,4.41,False
blz,1971,4.51,False
blz,1972,4.61,False
blz,1973,4.71,False
blz,1974,4.81,False
blz,1975,4.91,False
blz,1976,5.01,False
blz,1977,5.12,False
blz,1978,5.22,False
blz,1979,5.33,False
blz,1980,5.44,False
blz,1981,5.55,False
blz,1982,5.66,False
blz,1983,5.77,False
blz,1984,5.89,False
blz,1985,6.0,False
blz,1986,6.12,False
blz,1987,6.23,False
blz,1988,6.35,False
blz,1989,6.47,False
blz,1990,6.59,False
blz,1991,6.71,False
blz,1992,6.83,False
blz,1993,6.96,False
blz,1994,7.08,False
blz,1995,7.21,False
blz,1996,7.33,False
blz,1997,7.45,False
blz,1998,7.58,False
blz,1999,7.7,False
blz,2000,7.83,False
blz,2001,7.96,False
blz,2002,8.09,False
blz,2003,8.22,False
blz,2004,8.35,False
blz,2005,8.48,False
blz,2006,8.61,False
blz,2007,8.75,False
blz,2008,8.88,False
blz,2009,9.02,False
blz,2010,9.15,False
blz,2011,9.29,False
blz,2012,9.43,False
blz,2013,9.56,False
blz,2014,9.7,False
blz,2015,9.84,False
blz,2016,9.978042135148108,True
blz,2017,10.116043031514645,True
blz,2018,10.254002701419305,True
blz,2019,10.391921157178103,True
blz,2020,10.529798411103377,True
blz,2021,10.667634475503782,True
blz,2022,10.8054293626843,True
blz,2023,10.943183084946236,True
blz,2024,11.08089565458722,True
bol,1970,5.28,False
bol,1971,5.39,False
bol,1972,5.49,False
bol,1973,5.6,False
bol,1974,5.71,False
bol,1975,5.83,False
bol,1976,5.94,False
bol,1977,6.05,False
bol,1978,6.16,False
bol,1979,6.28,False
bol,1980,6.4,False
bol,1981,6.51,False
bol,1982,6.63,False
bol,1983,6.75,False
bol,1984,6.86,False
bol,1985,6.98,False
bol,1986,7.1,False
bol,1987,7.22,False
bol,1988,7.34,False
bol,1989,7.46,False
bol,1990,7.58,False
bol,1991,7.7,False
bol,1992,7.82,False
bol,1993,7.94,False
bol,1994,8.06,False
bol,1995,8.18,False
bol,1996,8.3,False
bol,1997,8.43,False
bol,1998,8.55,False
bol,1999,8.68,False
bol,2000,8.81,False
bol,2001,8.94,False
bol,2002,9.07,False
bol,2003,9.2,False
bol,2004,9.33,False
bol,2005,9.47,False
bol,2006,9.6,False
bol,2007,9.74,False
bol,2008,9.88,False
bol,2009,10.01,False
bol,2010,10.15,False
bol,2011,10.29,False
bol,2012,10.43,False
bol,2013,10.57,False
bol,2014,10.71,False
bol,2015,10.85,False
bol,2016,10.989690111869859,True
bol,2017,11.129341673576576,True
bol,2018,11.268954695758808,True
bol,2019,11.408529189052274,True
bol,2020,11.548065164089762,True
bol,2021,11.68756263150112,True
bol,2022,11.827021601913266,True
bol,2023,11.966442085950185,True
bol,2024,12.10582409423293,True
bra,1970,3.4,False
bra,1971,3.47,False
bra,1972,3.55,False
bra,1973,3.64,False
bra,1974,3.72,False
bra,1975,3.8,False
bra,1976,3.89,False
bra,1977,3.97,False
bra,1978,4.06,False
bra,1979,4.15,False
bra,1980,4.24,False
bra,1981,4.33,False
bra,1982,4.42,False
bra,1983,4.52,False
bra,1984,4.61,False
bra,1985,4.71,False
bra,1986,4.81,False
bra,1987,4.91,False
bra,1988,5.01,False
bra,1989,5.11,False
bra,1990,5.21,False
bra,1991,5.32,False
bra,1992,5.42,False
bra,1993,5.53,False
bra,1994,5.64,False
bra,1995,5.75,False
bra,1996,5.86,False
bra,1997,5.97,False
bra,1998,6.08,False
bra,1999,6.2,False
bra,2000,6.32,False
bra,2001,6.43,False
bra,2002,6.55,False
bra,2003,6.67,False
bra,2004,6.79,False
bra,2005,6.92,False
bra,2006,7.04,False
bra,2007,7.17,False
bra,2008,7.29,False
bra,2009,7.42,False
bra,2010,7.55,False
bra,2011,7.68,False
bra,2012,7.81,False
bra,2013,7.94,False
bra,2014,8.08,False
bra,2015,8.21,False
bra,2016,8.342210858771642,True
bra,2017,8.474297999548682,True
bra,2018,8.60626153810181,True
bra,2019,8.73810159009338,True
bra,2020,8.869818271077516,True
bra,2021,9.001411696500208,True
bra,2022,9.132881981699416,True
bra,2023,9.264229241905173,True
bra,2024,9.395453592239685,True
brb,1970,5.29,False
brb,1971,5.4,False
brb,1972,5.52,False
brb,1973,5.63,False
brb,1974,5.74,False
brb,1975,5.86,False
brb,1976,5.97,False
brb,1977,6.09,False
brb,1978,6.21,False
brb,1979,6.33,False
brb,1980,6.45,False
brb,1981,6.57,False
brb,1982,6.7,False
brb,1983,6.82,False
brb,1984,6.95,False
brb,1985,7.08,False
brb,1986,7.2,False
brb,1987,7.33,False
brb,1988,7.46,False
brb,1989,7.59,False
brb,1990,7.73,False
brb,1991,7.86,False
brb,1992,7.99,False
brb,1993,8.13,False
brb,1994,8.26,False
brb,1995,8.39,False
brb,1996,8.53,False
brb,1997,8.67,False
brb,1998,8.8,False
brb,1999,8.94,False
brb,2000,9.08,False
brb,2001,9.22,False
brb,2002,9.36,False
brb,2003,9.49,False
brb,2004,9.63,False
brb,2005,9.77,False
brb,2006,9.91,False
brb,2007,10.05,False
brb,2008,10.19,False
brb,2009,10.33,False
brb,2010,10.47,False
brb,2011,10.61,False
brb,2012,10.75,False
brb,2013,10.89,False
brb,2014,11.03,False
brb,2015,11.17,False
brb,2016,11.309893504475752,True
brb,2017,11.449749563692817,True
brb,2018,11.589568187674157,True
brb,2019,11.729349386440052,True
brb,2020,11.8690931700081,True
brb,2021,12.008799548393217,True
brb,2022,12.148468531607639,True
brb,2023,12.288100129660922,True
brb,2024,12.427694352559941,True
brn,1970,9.49,False
brn,1971,9.63,False
brn,1972,9.77,False
brn,1973,9.91,False
brn,1974,10.05,False
brn,1975,10.19,False
brn,1976,10.33,False
brn,1977,10.46,False
brn,1978,10.6,False
brn,1979,10.74,False
brn,1980,10.88,False
brn,1981,11.02,False
brn,1982,11.16,False
brn,1983,11.29,False
brn,1984,11.43,False
brn,1985,11.57,False
brn,1986,11.7,False
brn,1987,11.84,False
brn,1988,11.97,False
brn,1989,12.1,False
brn,1990,12.24,False
brn,1991,12.37,False
brn,1992,12.5,False
brn,1993,12.63,False
brn,1994,12.76,False
brn,1995,12.89,False
brn,1996,13.01,False
brn,1997,13.14,False
brn,1998,13.26,False
brn,1999,13.39,False
brn,2000,13.51,False
brn,2001,13.63,False
brn,2002,13.75,False
brn,2003,13.87,False
brn,2004,13.99,False
brn,2005,14.1,False
brn,2006,14.22,False
brn,2007,14.33,False
brn,2008,14.45,False
brn,2009,14.56,False
brn,2010,14.67,False
brn,2011,14.78,False
brn,2012,14.88,False
brn,2013,14.99,False
brn,2014,15.09,False
brn,2015,15.2,False
brn,2016,15.306657432873177,True
brn,2017,15.413216890497948,True
brn,2018,15.519678462874127,True
brn,2019,15.626042239918858,True
brn,2020,15.732308311466685,True
brn,2021,15.838476767269631,True
brn,2022,15.94454769699727,True
brn,2023,16.05052119023681,True
brn,2024,16.156397336493164,True
btn,1970,2.91,False
btn,1971,2.98,False
btn,1972,3.05,False
btn,1973,3.12,False
btn,1974,3.2,False
btn,1975,3.27,False
btn,1976,3.35,False
btn,1977,3.43,False
btn,1978,3.51,False
btn,1979,3.59,False
btn,1980,3.68,False
btn,1981,3.76,False
btn,1982,3.85,False
btn,1983,3.94,False
btn,1984,4.03,False
btn,1985,4.12,False
btn,1986,4.21,False
btn,1987,4.3,False
btn,1988,4.4,False
btn,1989,4.5,False
btn,1990,4.59,False
btn,1991,4.69,False
btn,1992,4.8,False
btn,1993,4.9,False
btn,1994,5.0,False
btn,1995,5.11,False
btn,1996,5.22,False
btn,1997,5.33,False
btn,1998,5.44,False
btn,1999,5.55,False
btn,2000,5.66,False
btn,2001,5.77,False
btn,2002,5.89,False
btn,2003,6.01,False
btn,2004,6.13,False
btn,2005,6.25,False
btn,2006,6.37,False
btn,2007,6.49,False
btn,2008,6.61,False
btn,2009,6.74,False
btn,2010,6.86,False
btn,2011,6.99,False
btn,2012,7.12,False
btn,2013,7.25,False
btn,2014,7.38,False
btn,2015,7.51,False
btn,2016,7.639478509238865,True
btn,2017,7.768657326057787,True
btn,2018,7.897537144128227,True
btn,2019,8.026118655516067,True
btn,2020,8.15440255068532,True
btn,2021,8.282389518501851,True
btn,2022,8.410080246237063,True
btn,2023,8.537475419571594,True
btn,2024,8.664575722598999,True
bwa,1970,2.4,False
bwa,1971,2.48,False
bwa,1972,2.55,False
bwa,1973,2.63,False
bwa,1974,2.72,False
bwa,1975,2.8,False
bwa,1976,2.89,False
bwa,1977,2.98,False
bwa,1978,3.08,False
bwa,1979,3.18,False
bwa,1980,3.28,False
bwa,1981,3.39,False
bwa,1982,3.51,False
bwa,1983,3.63,False
bwa,1984,3.76,False
bwa,1985,3.89,False
bwa,1986,4.03,False
bwa,1987,4.18,False
bwa,1988,4.33,False
bwa,1989,4.5,False
bwa,1990,4.67,False
bwa,1991,4.86,False
bwa,1992,5.05,False
bwa,1993,5.26,False
bwa,1994,5.47,False
bwa,1995,5.69,False
bwa,1996,5.82,False
bwa,1997,5.95,False
bwa,1998,6.08,False
bwa,1999,6.22,False
bwa,2000,6.35,False
bwa,2001,6.48,False
bwa,2002,6.62,False
bwa,2003,6.75,False
bwa,2004,6.88,False
bwa,2005,7.02,False
bwa,2006,7.16,False
bwa,2007,7.29,False
bwa,2008,7.43,False
bwa,2009,7.57,False
bwa,2010,7.7,False
bwa,2011,7.84,False
bwa,2012,7.98,False
bwa,2013,8.12,False
bwa,2014,8.26,False
bwa,2015,8.4,False
bwa,2016,8.538878805010988,True
bwa,2017,8.676751458230111,True
bwa,2018,8.813625249044891,True
bwa,2019,8.949507414032558,True
bwa,2020,9.084405137342648,True
bwa,2021,9.218325551076838,True
bwa,2022,9.351275735666016,True
bwa,2023,9.483262720244635,True
bwa,2024,9.614293483022339,True
caf,1970,2.71,False
caf,1971,2.78,False
caf,1972,2.84,False
caf,1973,2.91,False
caf,1974,2.97,False
caf,1975,3.04,False
caf,1976,3.11,False
caf,1977,3.18,False
caf,1978,3.25,False
caf,1979,3.32,False
caf,1980,3.4,False
caf,1981,3.47,False
caf,1982,3.55,False
caf,1983,3.62,False
caf,1984,3.7,False
caf,1985,3.78,False
caf,1986,3.86,False
caf,1987,3.94,False
caf,1988,4.02,False
caf,1989,4.1,False
caf,1990,4.19,False
caf,1991,4.27,False
caf,1992,4.36,False
caf,1993,4.44,False
caf,1994,4.53,False
caf,1995,4.62,False
caf,1996,4.71,False
caf,1997,4.8,False
caf,1998,4.89,False
caf,1999,4.99,False
caf,2000,5.09,False
caf,2001,5.19,False
caf,2002,5.29,False
caf,2003,5.39,False
caf,2004,5.5,False
caf,2005,5.6,False
caf,2006,5.71,False
caf,2007,5.82,False
caf,2008,5.94,False
caf,2009,6.05,False
caf,2010,6.17,False
caf,2011,6.29,False
caf,2012,6.41,False
caf,2013,6.53,False
caf,2014,6.66,False
caf,2015,6.79,False
caf,2016,6.88060163504043,True
caf,2017,6.971203195678783,True
caf,2018,7.0618046819151195,True
caf,2019,7.152406093749501,True
caf,2020,7.243007431181987,True
caf,2021,7.333608694212641,True
caf,2022,7.424209882841523,True
caf,2023,7.514810997068693,True
caf,2024,7.605412036894214,True
can,1970,9.87,False
can,1971,10.02,False
can,1972,10.18,False
can,1973,10.33,False
can,1974,10.48,False
can,1975,10.62,False
can,1976,10.76,False
can,1977,10.9,False
can,1978,11.03,False
can,1979,11.16,False
can,1980,11.28,False
can,1981,11.4,False
can,1982,11.51,False
can,1983,11.62,False
can,1984,11.73,False
can,1985,11.82,False
can,1986,11.92,False
can,1987,12.01,False
can,1988,12.09,False
can,1989,12.17,False
can,1990,12.24,False
can,1991,12.31,False
can,1992,12.38,False
can,1993,12.44,False
can,1994,12.5,False
can,1995,12.55,False
can,1996,12.61,False
can,1997,12.67,False
can,1998,12.73,False
can,1999,12.8,False
can,2000,12.87,False
can,2001,12.94,False
can,2002,13.02,False
can,2003,13.1,False
can,2004,13.18,False
can,2005,13.27,False
can,2006,13.36,False
can,2007,13.46,False
can,2008,13.55,False
can,2009,13.66,False
can,2010,13.76,False
can,2011,13.87,False
can,2012,13.97,False
can,2013,14.08,False
can,2014,14.19,False
can,2015,14.31,False
can,2016,14.42708251231239,True
can,2017,14.543623770327688,True
can,2018,14.659626276180571,True
can,2019,14.775092520438736,True
can,2020,14.890024982156373,True
can,2021,15.004426128927385,True
can,2022,15.118298416938373,True
can,2023,15.23164429102137,True
can,2024,15.344466184706326,True
che,1970,6.17,False
che,1971,6.29,False
che,1972,6.4,False
che,1973,6.51,False
che,1974,6.63,False
che,1975,6.74,False
che,1976,6.86,False
che,1977,6.97,False
che,1978,7.09,False
che,1979,7.2,False
che,1980,7.32,False
che,1981,7.44,False
che,1982,7.55,False
che,1983,7.67,False
che,1984,7.79,False
che,1985,7.9,False
che,1986,8.02,False
che,1987,8.13,False
che,1988,8.25,False
che,1989,8.36,False
che,1990,8.48,False
che,1991,8.59,False
che,1992,8.7,False
che,1993,8.82,False
che,1994,8.93,False
che,1995,9.04,False
che,1996,9.15,False
che,1997,9.26,False
che,1998,9.36,False
che,1999,9.47,False
che,2000,9.59,False
che,2001,9.7,False
che,2002,9.81,False
che,2003,9.93,False
che,2004,10.05,False
che,2005,10.17,False
che,2006,10.29,False
che,2007,10.42,False
che,2008,10.55,False
che,2009,10.68,False
che,2010,10.81,False
che,2011,10.94,False
che,2012,11.08,False
che,2013,11.22,False
che,2014,11.36,False
che,2015,11.5,False
che,2016,11.638853888666665,True
che,2017,11.777660823069201,True
che,2018,11.916420819085474,True
che,2019,12.055133892587975,True
che,2020,12.193800059443829,True
che,2021,12.332419335514796,True
che,2022,12.470991736657274,True
che,2023,12.609517278722295,True
che,2024,12.747995977555536,True
chl,1970,6.73,False
chl,1971,6.86,False
chl,1972,6.98,False
chl,1973,7.11,False
chl,1974,7.24,False
chl,1975,7.37,False
chl,1976,7.5,False
chl,1977,7.63,False
chl,1978,7.76,False
chl,1979,7.89,False
chl,1980,8.02,False
chl,1981,8.15,False
chl,1982,8.29,False
chl,1983,8.42,False
chl,1984,8.55,False
chl,1985,8.69,False
chl,1986,8.82,False
chl,1987,8.95,False
chl,1988,9.09,False
chl,1989,9.22,False
chl,1990,9.36,False
chl,1991,9.49,False
chl,1992,9.62,False
chl,1993,9.75,False
chl,1994,9.88,False
chl,1995,10.01,False
chl,1996,10.15,False
chl,1997,10.28,False
chl,1998,10.41,False
chl,1999,10.55,False
chl,2000,10.68,False
chl,2001,10.81,False
chl,2002,10.95,False
chl,2003,11.08,False
chl,2004,11.22,False
chl,2005,11.35,False
chl,2006,11.48,False
chl,2007,11.62,False
chl,2008,11.75,False
chl,2009,11.88,False
chl,2010,12.02,False
chl,2011,12.15,False
chl,2012,12.28,False
chl,2013,12.41,False
chl,2014,12.54,False
chl,2015,12.67,False
chl,2016,12.801854770688397,True
chl,2017,12.93370750308322,True
chl,2018,13.065558197215978,True
chl,2019,13.197406853118181,True
chl,2020,13.329253470821337,True
chl,2021,13.461098050356952,True
chl,2022,13.592940591756536,True
chl,2023,13.724781095051593,True
chl,2024,13.856619560273632,True
chn,1970,5.55,False
chn,1971,5.66,False
chn,1972,5.77,False
chn,1973,5.88,False
chn,1974,6.0,False
chn,1975,6.11,False
chn,1976,6.23,False
chn,1977,6.34,False
chn,1978,6.46,False
chn,1979,6.58,False
chn,1980,6.7,False
chn,1981,6.81,False
chn,1982,6.93,False
chn,1983,7.06,False
chn,1984,7.18,False
chn,1985,7.3,False
chn,1986,7.42,False
chn,1987,7.55,False
chn,1988,7.67,False
chn,1989,7.8,False
chn,1990,7.92,False
chn,1991,8.05,False
chn,1992,8.17,False
chn,1993,8.3,False
chn,1994,8.43,False
chn,1995,8.55,False
chn,1996,8.68,False
chn,1997,8.8,False
chn,1998,8.93,False
chn,1999,9.06,False
chn,2000,9.19,False
chn,2001,9.32,False
chn,2002,9.45,False
chn,2003,9.58,False
chn,2004,9.71,False
chn,2005,9.84,False
chn,2006,9.97,False
chn,2007,10.11,False
chn,2008,10.24,False
chn,2009,10.37,False
chn,2010,10.51,False
chn,2011,10.64,False
chn,2012,10.78,False
chn,2013,10.92,False
chn,2014,11.05,False
chn,2015,11.19,False
chn,2016,11.326037266803825,True
chn,2017,11.462062348220018,True
chn,2018,11.598075245340072,True
chn,2019,11.73407595925538,True
chn,2020,11.87006449105724,True
chn,2021,12.006040841836853,True
chn,2022,12.142005012685319,True
chn,2023,12.277957004693642,True
chn,2024,12.413896818952727,True
civ,1970,2.54,False
civ,1971,2.61,False
civ,1972,2.67,False
civ,1973,2.74,False
civ,1974,2.8,False
civ,1975,2.87,False
civ,1976,2.94,False
civ,1977,3.01,False
civ,1978,3.08,False
civ,1979,3.15,False
civ,1980,3.23,False
civ,1981,3.3,False
civ,1982,3.38,False
civ,1983,3.46,False
civ,1984,3.54,False
civ,1985,3.62,False
civ,1986,3.7,False
civ,1987,3.78,False
civ,1988,3.87,False
civ,1989,3.95,False
civ,1990,4.04,False
civ,1991,4.13,False
civ,1992,4.21,False
civ,1993,4.3,False
civ,1994,4.39,False
civ,1995,4.48,False
civ,1996,4.57,False
civ,1997,4.67,False
civ,1998,4.76,False
civ,1999,4.85,False
civ,2000,4.95,False
civ,2001,5.05,False
civ,2002,5.15,False
civ,2003,5.25,False
civ,2004,5.35,False
civ,2005,5.45,False
civ,2006,5.56,False
civ,2007,5.67,False
civ,2008,5.78,False
civ,2009,5.89,False
civ,2010,6.0,False
civ,2011,6.11,False
civ,2012,6.23,False
civ,2013,6.35,False
civ,2014,6.47,False
civ,2015,6.59,False
civ,2016,6.70941228909909,True
civ,2017,6.828752595285643,True
civ,2018,6.948020961951672,True
civ,2019,7.067217432463035,True
civ,2020,7.186342050159446,True
civ,2021,7.305394858354496,True
civ,2022,7.424375900335663,True
civ,2023,7.543285219364336,True
civ,2024,7.6621228586758185,True
cmr,1970,4.0,False
cmr,1971,4.1,False
cmr,1972,4.19,False
cmr,1973,4.28,False
cmr,1974,4.37,False
cmr,1975,4.47,False
cmr,1976,4.57,False
cmr,1977,4.66,False
cmr,1978,4.76,False
cmr,1979,4.86,False
cmr,1980,4.95,False
cmr,1981,5.05,False
cmr,1982,5.15,False
cmr,1983,5.25,False
cmr,1984,5.35,False
cmr,1985,5.44,False
cmr,1986,5.54,False
cmr,1987,5.64,False
cmr,1988,5.74,False
cmr,1989,5.83,False
cmr,1990,5.93,False
cmr,1991,6.03,False
cmr,1992,6.13,False
cmr,1993,6.22,False
cmr,1994,6.32,False
cmr,1995,6.41,False
cmr,1996,6.51,False
cmr,1997,6.61,False
cmr,1998,6.71,False
cmr,1999,6.81,False
cmr,2000,6.91,False
cmr,2001,7.02,False
cmr,2002,7.12,False
cmr,2003,7.23,False
cmr,2004,7.34,False
cmr,2005,7.45,False
cmr,2006,7.57,False
cmr,2007,7.68,False
cmr,2008,7.8,False
cmr,2009,7.92,False
cmr,2010,8.04,False
cmr,2011,8.16,False
cmr,2012,8.28,False
cmr,2013,8.41,False
cmr,2014,8.54,False
cmr,2015,8.67,False
cmr,2016,8.798573449470421,True
cmr,2017,8.926949814132897,True
cmr,2018,9.055129396090402,True
cmr,2019,9.183112496982831,True
cmr,2020,9.310899417987706,True
cmr,2021,9.438490459820885,True
cmr,2022,9.565885922737277,True
cmr,2023,9.693086106531538,True
cmr,2024,9.820091310538784,True
cod,1970,3.11,False
cod,1971,3.18,False
cod,1972,3.26,False
cod,1973,3.33,False
cod,1974,3.41,False
cod,1975,3.48,False
cod,1976,3.56,False
cod,1977,3.64,False
cod,1978,3.72,False
cod,1979,3.81,False
cod,1980,3.89,False
cod,1981,3.98,False
cod,1982,4.06,False
cod,1983,4.15,False
cod,1984,4.24,False
cod,1985,4.33,False
cod,1986,4.42,False
cod,1987,4.52,False
cod,1988,4.61,False
cod,1989,4.71,False
cod,1990,4.81,False
cod,1991,4.91,False
cod,1992,5.01,False
cod,1993,5.11,False
cod,1994,5.21,False
cod,1995,5.32,False
cod,1996,5.43,False
cod,1997,5.54,False
cod,1998,5.65,False
cod,1999,5.76,False
cod,2000,5.88,False
cod,2001,6.0,False
cod,2002,6.12,False
cod,2003,6.24,False
cod,2004,6.36,False
cod,2005,6.48,False
cod,2006,6.61,False
cod,2007,6.73,False
cod,2008,6.86,False
cod,2009,6.99,False
cod,2010,7.13,False
cod,2011,7.26,False
cod,2012,7.39,False
cod,2013,7.53,False
cod,2014,7.67,False
cod,2015,7.81,False
cod,2016,7.94907786105086,True
cod,2017,8.08811112774439,True
cod,2018,8.227099814379466,True
cod,2019,8.366043935250373,True
cod,2020,8.504943504646816,True
cod,2021,8.64379853685392,True
cod,2022,8.782609046152228,True
cod,2023,8.921375046817701,True
cod,2024,9.060096553121728,True
cog,1970,4.27,False
cog,1971,4.37,False
cog,1972,4.46,False
cog,1973,4.55,False
cog,1974,4.65,False
cog,1975,4.74,False
cog,1976,4.84,False
cog,1977,4.93,False
cog,1978,5.03,False
cog,1979,5.13,False
cog,1980,5.22,False
cog,1981,5.32,False
cog,1982,5.42,False
cog,1983,5.51,False
cog,1984,5.61,False
cog,1985,5.71,False
cog,1986,5.8,False
cog,1987,5.9,False
cog,1988,5.99,False
cog,1989,6.09,False
cog,1990,6.18,False
cog,1991,6.28,False
cog,1992,6.37,False
cog,1993,6.46,False
cog,1994,6.55,False
cog,1995,6.65,False
cog,1996,6.74,False
cog,1997,6.84,False
cog,1998,6.94,False
cog,1999,7.04,False
cog,2000,7.14,False
cog,2001,7.25,False
cog,2002,7.36,False
cog,2003,7.47,False
cog,2004,7.58,False
cog,2005,7.7,False
cog,2006,7.81,False
cog,2007,7.93,False
cog,2008,8.06,False
cog,2009,8.18,False
cog,2010,8.31,False
cog,2011,8.44,False
cog,2012,8.57,False
cog,2013,8.7,False
cog,2014,8.83,False
cog,2015,8.97,False
cog,2016,9.104423652643202,True
cog,2017,9.238784193705113,True
cog,2018,9.373081652816467,True
cog,2019,9.507316059594087,True
